CHR	TSS	Gene-Symbol	Category	Strand	TS_ID
chr19	19303039	RFXANK	WGS	1	RFXANK
chr19	19314233	NR2C2AP	WGS	-1	NR2C2AP
chr19	19322782	NCAN	WGS	1	NCAN
chr19	19373605	HAPLN4	WGS	-1	HAPLN4
chr19	19384097	TM6SF2	WGS	-1	TM6SF2
chr19	19431653	SUGP1	WGS	-1	SUGP1
chr19	19431490	MAU2	WGS	1	MAU2
chr19	19496642	GATAD2A	WGS	1	GATAD2A
chr19	19626838	TSSK6	WGS	-1	TSSK6
chr19	19626564	NDUFA13	WGS	1	NDUFA13
chr19	19639704	YJEFN3	WGS	1	YJEFN3
chr19	19627036	CTC-260F20.3	WGS	1	CTC-260F20.3
chr19	19649074	CILP2	WGS	1	CILP2
chr19	19729725	PBX4	WGS	-1	PBX4
chr19	19739739	LPAR2	WGS	-1	LPAR2
chr19	19754476	GMIP	WGS	-1	GMIP
chr19	19774502	ATP13A1	WGS	-1	ATP13A1
chr19	19779663	ZNF101	WGS	1	ZNF101
chr19	19843906	ZNF14	WGS	-1	ZNF14
chr19	19932560	ZNF506	WGS	-1	ZNF506
chr19	19976714	ZNF253	WGS	1	ZNF253
chr19	20011870	ZNF93	WGS	1	ZNF93
chr19	20048639	AC007204.1	WGS	-1	AC007204.1
chr19	20150315	ZNF682	WGS	-1	ZNF682
chr19	20188830	ZNF90	WGS	1	ZNF90
chr19	20278083	ZNF486	WGS	1	ZNF486
chr19	20748541	ZNF737	WGS	-1	ZNF737
chr19	20844399	ZNF626	WGS	-1	ZNF626
chr19	20959231	ZNF66	WGS	1	ZNF66
chr19	21106094	ZNF85	WGS	1	ZNF85
chr19	21203426	ZNF430	WGS	1	ZNF430
chr19	21265006	ZNF714	WGS	1	ZNF714
chr19	21324843	ZNF431	WGS	1	ZNF431
chr19	21512212	ZNF708	WGS	-1	ZNF708
chr19	21541732	ZNF738	WGS	1	ZNF738
chr19	21579931	ZNF493	WGS	1	ZNF493
chr19	21688366	ZNF429	WGS	1	ZNF429
chr19	21950430	ZNF100	WGS	-1	ZNF100
chr19	22019010	ZNF43	WGS	-1	ZNF43
chr19	22193745	ZNF208	WGS	-1	ZNF208
chr19	22235291	ZNF257	WGS	1	ZNF257
chr19	22379753	ZNF676	WGS	-1	ZNF676
chr19	22469210	ZNF729	WGS	1	ZNF729
chr19	22605148	ZNF98	WGS	-1	ZNF98
chr19	22817126	ZNF492	WGS	1	ZNF492
chr19	22966909	ZNF99	WGS	-1	ZNF99
chr19	23185978	ZNF728	WGS	-1	ZNF728
chr19	23299777	ZNF730	WGS	1	ZNF730
chr19	23433162	ZNF724P	WGS	-1	ZNF724P
chr19	23578362	ZNF91	WGS	-1	ZNF91
chr19	23870004	ZNF675	WGS	-1	ZNF675
chr19	23941693	ZNF681	WGS	-1	ZNF681
chr19	23945816	RPSAP58	WGS	1	RPSAP58
chr19	24097692	ZNF726	WGS	1	ZNF726
chr19	24269995	ZNF254	WGS	1	ZNF254
chr19	29704448	UQCRFS1	WGS	-1	UQCRFS1
chr19	30017406	VSTM2B	WGS	1	VSTM2B
chr19	30094924	POP4	WGS	1	POP4
chr19	30155963	PLEKHF1	WGS	1	PLEKHF1
chr19	30205963	C19orf12	WGS	-1	C19orf12
chr19	30302805	CCNE1	WGS	1	CCNE1
chr19	30433158	URI1	WGS	1	URI1
chr19	30863319	ZNF536	WGS	1	ZNF536
chr19	31640362	AC020952.1	WGS	1	AC020952.1
chr19	31840453	TSHZ3	WGS	-1	TSHZ3
chr19	32836500	ZNF507	WGS	1	ZNF507
chr19	32895915	AC007773.3	WGS	1	AC007773.3
chr19	32897031	DPY19L3	WGS	1	DPY19L3
chr19	33071974	PDCD5	WGS	1	PDCD5
chr19	33166105	ANKRD27	WGS	-1	ANKRD27
chr19	33166313	RGS9BP	WGS	1	RGS9BP
chr19	33182867	NUDT19	WGS	1	NUDT19
chr19	33210979	TDRD12	WGS	1	TDRD12
chr19	33360672	SLC7A9	WGS	-1	SLC7A9
chr19	33462869	CEP89	WGS	-1	CEP89
chr19	33463156	C19orf40	WGS	1	C19orf40
chr19	33555794	RHPN2	WGS	-1	RHPN2
chr19	33571786	GPATCH1	WGS	1	GPATCH1
chr19	33623000	WDR88	WGS	1	WDR88
chr19	33685490	LRP3	WGS	1	LRP3
chr19	33716756	SLC7A10	WGS	-1	SLC7A10
chr19	33793470	CEBPA	WGS	-1	CEBPA
chr19	33864236	CEBPG	WGS	1	CEBPG
chr19	34012700	PEPD	WGS	-1	PEPD
chr19	34175434	CHST8	WGS	1	CHST8
chr19	34289291	KCTD15	WGS	1	KCTD15
chr19	34663471	LSM14A	WGS	1	LSM14A
chr19	34745442	KIAA0355	WGS	1	KIAA0355
chr19	34855645	GPI	WGS	1	GPI
chr19	34887220	RP11-618P17.4	WGS	1	RP11-618P17.4
chr19	34895289	PDCD2L	WGS	1	PDCD2L
chr19	34919268	UBA2	WGS	1	UBA2
chr19	34972543	WTIP	WGS	1	WTIP
chr19	35166604	SCGB2B2	WGS	-1	SCGB2B2
chr19	35168583	ZNF302	WGS	1	ZNF302
chr19	35225854	ZNF181	WGS	1	ZNF181
chr19	35264120	ZNF599	WGS	-1	ZNF599
chr19	35417807	ZNF30	WGS	1	ZNF30
chr19	35454953	ZNF792	WGS	-1	ZNF792
chr19	35491191	GRAMD1A	WGS	1	GRAMD1A
chr19	35521725	SCN1B	WGS	1	SCN1B
chr19	35531410	HPN	WGS	1	HPN
chr19	35596873	AC020907.1	WGS	1	AC020907.1
chr19	35607166	FXYD3	WGS	1	FXYD3
chr19	35626104	LGI4	WGS	-1	LGI4
chr19	35630926	FXYD1	WGS	1	FXYD1
chr19	35634154	FXYD7	WGS	1	FXYD7
chr19	35645676	FXYD5	WGS	1	FXYD5
chr19	35719632	FAM187B	WGS	-1	FAM187B
chr19	35739623	LSR	WGS	1	LSR
chr19	35759968	USF2	WGS	1	USF2
chr19	35771619	HAMP	WGS	1	HAMP
chr19	35783028	MAG	WGS	1	MAG
chr19	35820090	CD22	WGS	1	CD22
chr19	35842445	FFAR1	WGS	1	FFAR1
chr19	35849362	FFAR3	WGS	1	FFAR3
chr19	35861831	GPR42	WGS	1	GPR42
chr19	35939203	FFAR2	WGS	1	FFAR2
chr19	35981433	KRTDAP	WGS	-1	KRTDAP
chr19	36004554	DMKN	WGS	-1	DMKN
chr19	36019212	SBSN	WGS	-1	SBSN
chr19	36024314	GAPDHS	WGS	1	GAPDHS
chr19	36036497	TMEM147	WGS	1	TMEM147
chr19	36054560	ATP4A	WGS	-1	ATP4A
chr19	36103672	HAUS5	WGS	1	HAUS5
chr19	36119951	RBM42	WGS	1	RBM42
chr19	36132647	ETV2	WGS	1	ETV2
chr19	36139125	COX6B1	WGS	1	COX6B1
chr19	36157715	UPK1A	WGS	1	UPK1A
chr19	36195429	ZBTB32	WGS	1	ZBTB32
chr19	36208921	KMT2B	WGS	1	KMT2B
chr19	36233348	IGFLR1	WGS	-1	IGFLR1
chr19	36236346	U2AF1L4	WGS	-1	U2AF1L4
chr19	36236015	PSENEN	WGS	1	PSENEN
chr19	36239262	LIN37	WGS	1	LIN37
chr19	36248980	HSPB6	WGS	-1	HSPB6
chr19	36249054	C19orf55	WGS	1	C19orf55
chr19	36266477	ARHGAP33	WGS	1	ARHGAP33
chr19	36304201	PRODH2	WGS	-1	PRODH2
chr19	36342739	NPHS1	WGS	-1	NPHS1
chr19	36347824	KIRREL2	WGS	1	KIRREL2
chr19	36359347	APLP1	WGS	1	APLP1
chr19	36391552	NFKBID	WGS	-1	NFKBID
chr19	36393382	HCST	WGS	1	HCST
chr19	36399197	TYROBP	WGS	-1	TYROBP
chr19	36426452	LRFN3	WGS	1	LRFN3
chr19	36486090	SDHAF1	WGS	1	SDHAF1
chr19	36499695	SYNE4	WGS	-1	SYNE4
chr19	36505141	ALKBH6	WGS	-1	ALKBH6
chr19	36523795	CLIP3	WGS	-1	CLIP3
chr19	36545664	THAP8	WGS	-1	THAP8
chr19	36545839	WDR62	WGS	1	WDR62
chr19	36602105	OVOL3	WGS	1	OVOL3
chr19	36606248	POLR2I	WGS	-1	POLR2I
chr19	36605888	TBCB	WGS	1	TBCB
chr19	36630477	CAPNS1	WGS	1	CAPNS1
chr19	36643771	COX7A1	WGS	-1	COX7A1
chr19	36705983	ZNF565	WGS	-1	ZNF565
chr19	36705504	ZNF146	WGS	1	ZNF146
chr19	36870101	ZFP14	WGS	-1	ZFP14
chr19	36909558	ZFP82	WGS	-1	ZFP82
chr19	36980463	ZNF566	WGS	-1	ZNF566
chr19	37019562	ZNF260	WGS	-1	ZNF260
chr19	37064154	ZNF529	WGS	-1	ZNF529
chr19	37096221	ZNF382	WGS	1	ZNF382
chr19	37157739	ZNF461	WGS	-1	ZNF461
chr19	37202142	ZNF567	WGS	1	ZNF567
chr19	37263716	ZNF850	WGS	-1	ZNF850
chr19	37264055	CTD-2162K18.4	WGS	1	CTD-2162K18.4
chr19	37329286	ZNF790	WGS	-1	ZNF790
chr19	37342065	ZNF345	WGS	1	ZNF345
chr19	37406923	ZNF829	WGS	-1	ZNF829
chr19	37407243	ZNF568	WGS	1	ZNF568
chr19	37569382	ZNF420	WGS	1	ZNF420
chr19	37697976	CTC-454I21.3	WGS	-1	CTC-454I21.3
chr19	37663615	ZNF585A	WGS	-1	ZNF585A
chr19	37701451	ZNF585B	WGS	-1	ZNF585B
chr19	37709182	ZNF383	WGS	1	ZNF383
chr19	37825580	HKR1	WGS	1	HKR1
chr19	37862063	ZNF527	WGS	1	ZNF527
chr19	37958339	ZNF569	WGS	-1	ZNF569
chr19	37959982	ZNF570	WGS	1	ZNF570
chr19	38014307	ZNF793	WGS	1	ZNF793
chr19	38042308	ZNF540	WGS	1	ZNF540
chr19	38085672	ZNF571	WGS	-1	ZNF571
chr19	38146313	ZFP30	WGS	-1	ZFP30
chr19	38183223	ZNF781	WGS	-1	ZNF781
chr19	38210691	ZNF607	WGS	-1	ZNF607
chr19	38264391	ZNF573	WGS	-1	ZNF573
chr19	38397317	WDR87	WGS	-1	WDR87
chr19	38397868	SIPA1L3	WGS	1	SIPA1L3
chr19	38714890	DPF1	WGS	-1	DPF1
chr19	38755098	SPINT2	WGS	1	SPINT2
chr19	38747231	PPP1R14A	WGS	-1	PPP1R14A
chr19	38779791	CTB-102L5.4	WGS	1	CTB-102L5.4
chr19	38794801	C19orf33	WGS	1	C19orf33
chr19	38806603	YIF1B	WGS	-1	YIF1B
chr19	38810484	KCNK6	WGS	1	KCNK6
chr19	38826415	CATSPERG	WGS	1	CATSPERG
chr19	38865176	PSMD8	WGS	1	PSMD8
chr19	38878666	GGN	WGS	-1	GGN
chr19	38880840	SPRED3	WGS	1	SPRED3
chr19	38893775	FAM98C	WGS	1	FAM98C
chr19	38916802	RASGRP4	WGS	-1	RASGRP4
chr19	38924470	RYR1	WGS	1	RYR1
chr19	39108564	MAP4K1	WGS	-1	MAP4K1
chr19	39109737	EIF3K	WGS	1	EIF3K
chr19	39138310	ACTN4	WGS	1	ACTN4
chr19	39235114	CAPN12	WGS	-1	CAPN12
chr19	39264132	LGALS7	WGS	-1	LGALS7
chr19	39279851	LGALS7B	WGS	1	LGALS7B
chr19	39304004	LGALS4	WGS	-1	LGALS4
chr19	39322645	ECH1	WGS	-1	ECH1
chr19	39330818	AC104534.3	WGS	-1	AC104534.3
chr19	39340973	HNRNPL	WGS	-1	HNRNPL
chr19	39368919	RINL	WGS	-1	RINL
chr19	39390463	SIRT2	WGS	-1	SIRT2
chr19	39390639	NFKBIB	WGS	1	NFKBIB
chr19	39402798	CCER2	WGS	-1	CCER2
chr19	39421401	SARS2	WGS	-1	SARS2
chr19	39440495	CTC-360G5.8	WGS	-1	CTC-360G5.8
chr19	39421594	MRPS12	WGS	1	MRPS12
chr19	39466550	FBXO17	WGS	-1	FBXO17
chr19	39523236	FBXO27	WGS	-1	FBXO27
chr19	39574945	PAPL	WGS	1	PAPL
chr19	39616454	PAK4	WGS	1	PAK4
chr19	39687601	NCCRP1	WGS	1	NCCRP1
chr19	39694906	SYCN	WGS	-1	SYCN
chr19	39735646	IFNL3	WGS	-1	IFNL3
chr19	39759154	IFNL2	WGS	1	IFNL2
chr19	39786965	IFNL1	WGS	1	IFNL1
chr19	39805976	LRFN1	WGS	-1	LRFN1
chr19	39826825	GMFG	WGS	-1	GMFG
chr19	39833108	SAMD4B	WGS	1	SAMD4B
chr19	39881835	PAF1	WGS	-1	PAF1
chr19	39881951	MED29	WGS	1	MED29
chr19	39897453	ZFP36	WGS	1	ZFP36
chr19	39903225	PLEKHG2	WGS	1	PLEKHG2
chr19	39926588	RPS16	WGS	-1	RPS16
chr19	39932283	SUPT5H	WGS	1	SUPT5H
chr19	39930212	AC011500.1	WGS	1	AC011500.1
chr19	39971052	TIMM50	WGS	1	TIMM50
chr19	39989608	DLL3	WGS	1	DLL3
chr19	40005753	SELV	WGS	1	SELV
chr19	40023494	EID2B	WGS	-1	EID2B
chr19	40030870	EID2	WGS	-1	EID2
chr19	40093164	LGALS13	WGS	1	LGALS13
chr19	40146534	LGALS16	WGS	1	LGALS16
chr19	40195121	LGALS14	WGS	1	LGALS14
chr19	40228668	CLC	WGS	-1	CLC
chr19	40267235	LEUTX	negativeControl	1	LEUTX
chr19	40324274	DYRK1B	WGS	-1	DYRK1B
chr19	40337054	FBL	WGS	-1	FBL
chr19	40440533	FCGBP	WGS	-1	FCGBP
chr19	40476912	PSMC4	WGS	1	PSMC4
chr19	40502983	ZNF546	WGS	1	ZNF546
chr19	40562116	ZNF780B	WGS	-1	ZNF780B
chr19	40596845	ZNF780A	WGS	-1	ZNF780A
chr19	40697651	MAP3K10	WGS	1	MAP3K10
chr19	40724306	TTC9B	WGS	-1	TTC9B
chr19	40732597	CNTD2	WGS	-1	CNTD2
chr19	40791302	AKT2	WGS	-1	AKT2
chr19	40854434	C19orf47	WGS	-1	C19orf47
chr19	40854592	PLD3	WGS	1	PLD3
chr19	40896094	HIPK4	WGS	-1	HIPK4
chr19	40919273	PRX	WGS	-1	PRX
chr19	40931932	SERTAD1	WGS	-1	SERTAD1
chr19	40950612	SERTAD3	WGS	-1	SERTAD3
chr19	40971747	BLVRB	WGS	-1	BLVRB
chr19	40972148	SPTBN4	WGS	1	SPTBN4
chr19	41082757	SHKBP1	WGS	1	SHKBP1
chr19	41103141	LTBP4	WGS	1	LTBP4
chr19	41196556	NUMBL	WGS	-1	NUMBL
chr19	41222790	ADCK4	WGS	-1	ADCK4
chr19	41223008	ITPKC	WGS	1	ITPKC
chr19	41255828	C19orf54	WGS	-1	C19orf54
chr19	41256764	SNRPA	WGS	1	SNRPA
chr19	41281282	MIA	WGS	1	MIA
chr19	41284121	RAB4B	WGS	1	RAB4B
chr19	41305450	EGLN2	WGS	1	EGLN2
chr19	41356352	CYP2A6	WGS	-1	CYP2A6
chr19	41388657	CYP2A7	WGS	-1	CYP2A7
chr19	41497204	CYP2B6	WGS	1	CYP2B6
chr19	41594377	CYP2A13	WGS	1	CYP2A13
chr19	41620337	CYP2F1	WGS	1	CYP2F1
chr19	41698954	CYP2S1	WGS	1	CYP2S1
chr19	41725108	AXL	WGS	1	AXL
chr19	41770236	HNRNPUL1	WGS	1	HNRNPUL1
chr19	41859816	TGFB1	WGS	-1	TGFB1
chr19	41816094	CCDC97	WGS	1	CCDC97
chr19	41882662	CTC-435M10.3	WGS	1	CTC-435M10.3
chr19	41882129	TMEM91	WGS	1	TMEM91
chr19	41870078	B9D2	WGS	-1	B9D2
chr19	41903365	BCKDHA	WGS	1	BCKDHA
chr19	41903384	EXOSC5	WGS	-1	EXOSC5
chr19	41934635	B3GNT8	WGS	-1	B3GNT8
chr19	41945444	ATP5SL	WGS	-1	ATP5SL
chr19	41949063	C19orf69	WGS	1	C19orf69
chr19	42082601	CEACAM21	WGS	1	CEACAM21
chr19	42133442	CEACAM4	WGS	-1	CEACAM4
chr19	42192296	CEACAM7	WGS	-1	CEACAM7
chr19	42212537	CEACAM5	WGS	1	CEACAM5
chr19	42212531	CEA	WGS	1	CEA
chr19	42259329	CEACAM6	WGS	1	CEACAM6
chr19	42300369	CEACAM3	WGS	1	CEACAM3
chr19	42348736	LYPD4	WGS	-1	LYPD4
chr19	42349118	DMRTC2	WGS	1	DMRTC2
chr19	42363988	RPS19	WGS	1	RPS19
chr19	42381190	CD79A	WGS	1	CD79A
chr19	42388515	ARHGEF1	WGS	1	ARHGEF1
chr19	42463542	RABAC1	WGS	-1	RABAC1
chr19	42498382	ATP1A3	WGS	-1	ATP1A3
chr19	42569922	GRIK5	WGS	-1	GRIK5
chr19	42574518	ZNF574	WGS	1	ZNF574
chr19	42636579	POU2F2	WGS	-1	POU2F2
chr19	42724275	DEDD2	WGS	-1	DEDD2
chr19	42724423	ZNF526	WGS	1	ZNF526
chr19	42746745	GSK3A	WGS	-1	GSK3A
chr19	42759284	AC006486.9	WGS	-1	AC006486.9
chr19	42746927	AC006486.1	WGS	1	AC006486.1
chr19	42759309	ERF	WGS	-1	ERF
chr19	42788817	CIC	WGS	1	CIC
chr19	42806929	PAFAH1B3	WGS	-1	PAFAH1B3
chr19	42812926	PRR19	WGS	1	PRR19
chr19	42817488	TMEM145	WGS	1	TMEM145
chr19	42829761	MEGF8	WGS	1	MEGF8
chr19	42894439	CNFN	WGS	-1	CNFN
chr19	42931578	LIPE	WGS	-1	LIPE
chr19	42947200	CXCL17	WGS	-1	CXCL17
chr19	43032661	CEACAM1	WGS	-1	CEACAM1
chr19	43099082	CEACAM8	WGS	-1	CEACAM8
chr19	43244721	PSG3	WGS	-1	PSG3
chr19	43269831	PSG8	WGS	-1	PSG8
chr19	43383871	PSG1	negativeControl	-1	PSG1
chr19	43421989	PSG6	WGS	-1	PSG6
chr19	43530628	PSG11	negativeControl	-1	PSG11
chr19	43586820	PSG2	negativeControl	-1	PSG2
chr19	43690688	PSG5	WGS	-1	PSG5
chr19	43709926	PSG4	WGS	-1	PSG4
chr19	43773680	PSG9	WGS	-1	PSG9
chr19	43905648	TEX101	WGS	1	TEX101
chr19	43969812	LYPD3	WGS	-1	LYPD3
chr19	44009087	PHLDB3	WGS	-1	PHLDB3
chr19	44031396	ETHE1	WGS	-1	ETHE1
chr19	44037356	ZNF575	WGS	1	ZNF575
chr19	44080158	XRCC1	WGS	-1	XRCC1
chr19	44097188	L34079.2	WGS	-1	L34079.2
chr19	44085189	PINLYP	WGS	1	PINLYP
chr19	44100287	IRGQ	WGS	-1	IRGQ
chr19	44100757	ZNF576	WGS	1	ZNF576
chr19	44100769	SRRM5	WGS	1	SRRM5
chr19	44124026	ZNF428	WGS	-1	ZNF428
chr19	44143991	CADM4	WGS	-1	CADM4
chr19	44174502	PLAUR	WGS	-1	PLAUR
chr19	44220162	IRGC	WGS	1	IRGC
chr19	44259142	SMG9	WGS	-1	SMG9
chr19	44285409	KCNN4	WGS	-1	KCNN4
chr19	44306613	LYPD5	WGS	-1	LYPD5
chr19	44331444	ZNF283	WGS	1	ZNF283
chr19	44388116	ZNF404	WGS	-1	ZNF404
chr19	44439411	ZNF45	WGS	-1	ZNF45
chr19	44455397	ZNF221	WGS	1	ZNF221
chr19	44488346	ZNF155	WGS	1	ZNF155
chr19	44507100	ZNF230	WGS	1	ZNF230
chr19	44529552	ZNF222	WGS	1	ZNF222
chr19	44556162	ZNF223	WGS	1	ZNF223
chr19	44576297	ZNF284	WGS	1	ZNF284
chr19	44598545	ZNF224	WGS	1	ZNF224
chr19	44617511	ZNF225	WGS	1	ZNF225
chr19	44645759	ZNF234	WGS	1	ZNF234
chr19	44669308	ZNF226	WGS	1	ZNF226
chr19	44716691	ZNF227	WGS	1	ZNF227
chr19	44809178	ZNF235	WGS	-1	ZNF235
chr19	44764076	ZNF233	WGS	1	ZNF233
chr19	44860832	ZNF112	WGS	-1	ZNF112
chr19	44905774	CTC-512J12.6	WGS	-1	CTC-512J12.6
chr19	44905755	ZNF285	WGS	-1	ZNF285
chr19	44952665	ZNF229	WGS	-1	ZNF229
chr19	45004574	ZNF180	WGS	-1	ZNF180
chr19	45116940	IGSF23	WGS	1	IGSF23
chr19	45147098	PVR	WGS	1	PVR
chr19	45174994	CEACAM19	WGS	1	CEACAM19
chr19	45202421	CEACAM16	WGS	1	CEACAM16
chr19	45251804	BCL3	WGS	1	BCL3
chr19	45281126	CBLC	WGS	1	CBLC
chr19	45312360	BCAM	WGS	1	BCAM
chr19	45349783	PVRL2	WGS	1	PVRL2
chr19	45394493	TOMM40	WGS	1	TOMM40
chr19	45409011	APOE	WGS	1	APOE
chr19	45417504	APOC1	WGS	1	APOC1
chr19	45445495	APOC4	WGS	1	APOC4
chr19	45450460	APOC2	WGS	1	APOC2
chr19	45457264	CTB-129P6.11	WGS	-1	CTB-129P6.11
chr19	45458503	CLPTM1	WGS	1	CLPTM1
chr19	45504688	RELB	WGS	1	RELB
chr19	45542298	CLASRP	WGS	1	CLASRP
chr19	45579846	ZNF296	WGS	-1	ZNF296
chr19	45582520	GEMIN7	WGS	1	GEMIN7
chr19	45754516	MARK4	WGS	1	MARK4
chr19	45596220	PPP1R37	WGS	1	PPP1R37
chr19	45663408	NKPD1	WGS	-1	NKPD1
chr19	45681495	TRAPPC6A	WGS	-1	TRAPPC6A
chr19	45682003	BLOC1S3	WGS	1	BLOC1S3
chr19	45690646	AC006126.3	WGS	1	AC006126.3
chr19	45737469	EXOC3L2	WGS	-1	EXOC3L2
chr19	45826235	CKM	WGS	-1	CKM
chr19	45844011	KLC3	WGS	1	KLC3
chr19	45842445	L47234.1	WGS	1	L47234.1
chr19	45873876	ERCC2	WGS	-1	ERCC2
chr19	45909607	PPP1R13L	WGS	-1	PPP1R13L
chr19	45909467	CD3EAP	WGS	1	CD3EAP
chr19	45926824	ERCC1	WGS	-1	ERCC1
chr19	45971253	FOSB	WGS	1	FOSB
chr19	46000319	RTN2	WGS	-1	RTN2
chr19	46001731	PPM1N	WGS	1	PPM1N
chr19	46010674	VASP	WGS	1	VASP
chr19	46088100	OPA3	WGS	-1	OPA3
chr19	46105466	GPR4	WGS	-1	GPR4
chr19	46148887	EML2	WGS	-1	EML2
chr19	46144949	C19orf83	WGS	1	C19orf83
chr19	46171502	GIPR	WGS	1	GIPR
chr19	46195591	SNRPD2	WGS	-1	SNRPD2
chr19	46195741	QPCTL	WGS	1	QPCTL
chr19	46234162	FBXO46	WGS	-1	FBXO46
chr19	46236509	AC074212.3	WGS	1	AC074212.3
chr19	46272484	SIX5	WGS	-1	SIX5
chr19	46283861	DMPK	WGS	-1	DMPK
chr19	46288971	AC011530.4	WGS	-1	AC011530.4
chr19	46296060	DMWD	WGS	-1	DMWD
chr19	46318577	RSPH6A	WGS	-1	RSPH6A
chr19	46366548	SYMPK	WGS	-1	SYMPK
chr19	46367518	FOXA3	WGS	1	FOXA3
chr19	46389376	IRF2BP1	WGS	-1	IRF2BP1
chr19	46405862	MYPOP	WGS	-1	MYPOP
chr19	46418036	NANOS2	WGS	-1	NANOS2
chr19	46476804	NOVA2	WGS	-1	NOVA2
chr19	46498725	CCDC61	WGS	1	CCDC61
chr19	46526323	PGLYRP1	WGS	-1	PGLYRP1
chr19	46544274	IGFL4	WGS	-1	IGFL4
chr19	46627931	IGFL3	WGS	-1	IGFL3
chr19	46651039	IGFL2	WGS	1	IGFL2
chr19	46733009	IGFL1	WGS	1	IGFL1
chr19	46800303	HIF3A	WGS	1	HIF3A
chr19	46850251	PPP5C	WGS	1	PPP5C
chr19	46916841	CCDC8	WGS	-1	CCDC8
chr19	46974820	PNMAL1	WGS	-1	PNMAL1
chr19	47104457	PPP5D1	WGS	-1	PPP5D1
chr19	46999755	PNMAL2	WGS	-1	PNMAL2
chr19	46997765	AC011484.1	WGS	1	AC011484.1
chr19	47104118	AC011551.3	WGS	-1	AC011551.3
chr19	47104493	CALM3	WGS	1	CALM3
chr19	47128375	PTGIR	WGS	-1	PTGIR
chr19	47137942	GNG8	WGS	-1	GNG8
chr19	47164395	DACT3	WGS	-1	DACT3
chr19	47220384	PRKD2	WGS	-1	PRKD2
chr19	47250138	STRN4	WGS	-1	STRN4
chr19	47249303	FKRP	WGS	1	FKRP
chr19	47291851	SLC1A5	WGS	-1	SLC1A5
chr19	47354249	AP2S1	WGS	-1	AP2S1
chr19	47421933	ARHGAP35	WGS	1	ARHGAP35
chr19	47523077	NPAS1	WGS	1	NPAS1
chr19	47551888	TMEM160	WGS	-1	TMEM160
chr19	47617009	ZC3H4	WGS	-1	ZC3H4
chr19	47634120	SAE1	WGS	1	SAE1
chr19	47736023	BBC3	WGS	-1	BBC3
chr19	47759716	CCDC9	WGS	1	CCDC9
chr19	47778142	PRR24	WGS	1	PRR24
chr19	47813131	C5AR1	WGS	1	C5AR1
chr19	47835404	C5AR2	WGS	1	C5AR2
chr19	47852538	DHX34	WGS	1	DHX34
chr19	47922545	MEIS3	WGS	-1	MEIS3
chr19	47975425	SLC8A2	WGS	-1	SLC8A2
chr19	47987525	KPTN	WGS	-1	KPTN
chr19	48018497	NAPA	WGS	-1	NAPA
chr19	48059113	ZNF541	WGS	-1	ZNF541
chr19	48111453	GLTSCR1	WGS	1	GLTSCR1
chr19	48216600	EHD2	WGS	1	EHD2
chr19	48248779	GLTSCR2	WGS	1	GLTSCR2
chr19	48281829	SEPW1	WGS	1	SEPW1
chr19	48306946	TPRX1	WGS	-1	TPRX1
chr19	48325097	CRX	WGS	1	CRX
chr19	48337701	TPRX2P	WGS	1	TPRX2P
chr19	48389654	SULT2A1	WGS	-1	SULT2A1
chr19	48495427	BSPH1	WGS	-1	BSPH1
chr19	48497908	ELSPBP1	WGS	1	ELSPBP1
chr19	48547310	CABP5	WGS	-1	CABP5
chr19	48614074	PLA2G4C	WGS	-1	PLA2G4C
chr19	48673860	LIG1	WGS	-1	LIG1
chr19	48673949	C19orf68	WGS	1	C19orf68
chr19	48773359	ZNF114	WGS	1	ZNF114
chr19	48744320	CARD8	WGS	-1	CARD8
chr19	48823332	CCDC114	WGS	-1	CCDC114
chr19	48828582	EMP3	WGS	1	EMP3
chr19	48867494	TMEM143	WGS	-1	TMEM143
chr19	48867652	SYNGR4	WGS	1	SYNGR4
chr19	48894810	KDELR1	WGS	-1	KDELR1
chr19	48898132	GRIN2D	WGS	1	GRIN2D
chr19	48949030	GRWD1	WGS	1	GRWD1
chr19	48964506	KCNJ14	WGS	1	KCNJ14
chr19	48969094	CTC-273B12.7	WGS	1	CTC-273B12.7
chr19	48972289	CYTH2	WGS	1	CYTH2
chr19	49016446	LMTK3	WGS	-1	LMTK3
chr19	49055332	SULT2B1	WGS	1	SULT2B1
chr19	49116819	FAM83E	WGS	-1	FAM83E
chr19	49110000	SPACA4	WGS	1	SPACA4
chr19	49122793	RPL18	WGS	-1	RPL18
chr19	49122548	SPHK2	WGS	1	SPHK2
chr19	49140695	DBP	WGS	-1	DBP
chr19	49149569	CA11	WGS	-1	CA11
chr19	49176264	NTN5	WGS	-1	NTN5
chr19	49199232	FUT2	WGS	1	FUT2
chr19	49222978	MAMSTR	WGS	-1	MAMSTR
chr19	49243978	RASIP1	WGS	-1	RASIP1
chr19	49250166	IZUMO1	WGS	-1	IZUMO1
chr19	49258647	FUT1	WGS	-1	FUT1
chr19	49258816	FGF21	WGS	1	FGF21
chr19	49314277	BCAT2	WGS	-1	BCAT2
chr19	49339935	HSD17B14	WGS	-1	HSD17B14
chr19	49371889	PLEKHA4	WGS	-1	PLEKHA4
chr19	49375649	PPP1R15A	WGS	1	PPP1R15A
chr19	49401990	TULP2	WGS	-1	TULP2
chr19	49403307	NUCB1	WGS	1	NUCB1
chr19	49436939	DHDH	WGS	1	DHDH
chr19	49458186	BAX	WGS	1	BAX
